0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
543.1089492670494,523.112865340545,509.73992871332007,523.2626421205687,498.7873507570362,494.8542654318864,495.3565273082257,508.71228059186427,497.603875919693,489.61574513368305,463.4380638275094,452.4789625571174,441.68523807866956,436.5830610288857,445.8405464765605,460.4238943126913,457.87311344083156,474.0004756267316,454.78800756350984,447.3899393100737,456.169779659784,443.2204275250378,423.2039466976857,423.25798903602157,422.85420090936907,432.512166526357,436.4457617306274,401.50664116495295,396.6558125841621,414.4505221830178,415.7507736251292,410.83717280182645,409.2890747206344,404.29348524698645,402.1311717104971,396.68618697474653,394.1691129291241,392.127765190049,389.9096627154394,387.99197249724295,415.0687843931458,417.1453119395933,414.6514911471882,423.78278762626877,418.59617883914,453.59617883914,456.37079715596724,445.0815668262143,441.78943015370237,426.71717808212213,436.7322756211607,459.33351027066175,460.7783870501879,429.583476340496,421.43352581943003,438.72163722627795,458.21586895493965,464.14973262303954,457.2475349187409,449.3619266555481
457.05742745425505,461.0096734706893,459.62369057045254,467.5416410018674,462.57223645278793,468.35256724904315,458.4040407743055,467.1030800476534,449.76436963054493,429.2374580932524,427.93827237198263,418.7361440541243,400.9384759914172,396.84743931400345,385.33614745513876,396.42464519149047,394.0353207479164,414.4884838267104,399.6533273126977,400.1173784890937,405.3528733162925,394.91464015945894,407.58424289642534,404.7951352819327,388.9652586316676,401.1624909048823,391.3048489895973,396.2518310660897,421.73638876245207,437.04030213461823,437.3376267370731,420.12102311121726,416.81594989533835,450.3298725873997,442.31290858037113,431.317334873508,444.9621420969536,452.2894532956803,454.77709249117964,439.82964277755434,430.9691717056649,425.7483588626127,419.4900066972767,413.8771814948124,424.0443479979629,443.00802703015916,441.83906078930465,443.447573360275,429.46836232917974,414.47264431349424,406.85189696875307,413.39053732323947,402.9957400616217,411.5078867930164,412.8853666341156,418.1944497106723,436.92085792911746,423.5082906882355,429.438435015001,423.3995412481667
462.9675288354449,486.6883803264948,454.7629002351542,458.45257289853635,464.55739724394164,476.4951129964323,470.93196678761103,461.3493946239876,437.6622360049134,445.7144024349769,451.4899068463984,455.1439458300476,441.24911439949403,466.39892953515215,466.2445692239377,455.8255865655613,434.7670523677468,434.10310121502994,437.4428746388473,436.9349818166131,412.7833261929322,418.920859131638,413.5368016894188,408.5180094980225,420.1881884833925,393.3846410249873,389.9808153321894,418.7310296071514,429.4122547315548,439.4954479396001,432.7491712604178,441.3239006507499,439.853035759541,419.5866681193794,421.2182412930054,429.6774678971315,438.48378328108157,434.2903758973127,431.7730344658666,417.6254756430395,441.7498510893685,428.84572476794324,422.63762658459666,418.6924082329819,431.0832774200056,428.57071328987087,423.9637938973355,419.63139843798484,425.50149650503005,422.3306230305327,400.6385804150806,405.13216614816525,425.9546056089958,411.80457373575075,404.8702815722116,419.922853686844,426.1728861247645,432.7635449424954,447.28421264989436,452.4031952733617
522.9780077436958,496.22213909939194,504.5210724403804,516.4853957607758,527.2519050243149,514.2441397481003,525.5935076223443,507.8903554580256,499.45508168965233,480.6809327295493,469.7180907516252,459.0001137975856,447.65998014526326,461.7202256331702,472.3374122900458,467.64492165519323,480.72923223509065,471.45563888731965,469.3548008802126,469.87199595769357,459.21512881233457,473.64413372640485,453.9521305160667,471.93616229658767,480.42930845716864,473.0019197754037,488.12197649605906,489.2794638024463,492.3867112586089,479.497903162121,492.4025162579267,477.8455228104878,476.36514369510866,459.18981578225055,458.952688865385,456.9675598517348,476.0177685565075,476.0678537936189,479.2922548180036,447.99958338678414,446.12416355006536,434.7718732138004,435.56928599335805,426.6239664587013,423.0573457660775,400.4334244708467,420.32030750739267,404.3277808626797,397.9828902124314,407.5422891854378,413.60810978645225,428.0823837235211,445.0206914924498,464.2284035068635,434.0580933303147,433.21848088587785,412.4920273788273,437.99691043008147,450.0754912825296,446.513206500228
515.3604763971573,495.9873870391532,485.64850988378265,476.2388238434955,473.14945012263223,454.66059011310193,450.29889783245557,427.3561883397274,419.3430340633386,427.25255710844516,416.3939281462782,429.2543200836416,438.98082115719643,447.14079296956993,462.5435763989669,441.80146826363756,421.0120261320795,407.2321943764208,391.697045103517,384.008919563404,381.37338192207517,397.7595209323306,400.3247134091209,394.3052972152199,383.78560888451216,395.10672670651894,397.3860992140972,402.9696977234522,398.7053240387886,402.49466447842383,400.36094369872586,399.56286785531285,397.5899032057718,396.9360773861233,407.62897840801963,415.0303945787549,421.2681647668576,416.1551644394198,403.3524894126465,410.677466728076,402.9987400572054,422.7619037487391,397.23120419168083,398.6656796508213,416.171636672579,432.7053669449491,447.5033561889254,457.2669062415497,440.4758710103044,466.6545723600767,471.9352263274793,500.09496208056487,506.77265756621927,512.2635250671134,518.5017408836293,507.79649739974286,512.6426073910433,508.1634219855985,473.6932018746347,471.2060413582066
535.6340537227202,515.1129807337162,499.57652223380546,505.8326599377645,490.7089972174739,514.2246947537884,513.7183803581526,504.8051261953022,493.742744103581,497.70350615027775,491.3584226766742,467.82670838561376,459.18362079189774,462.88164376119613,457.2108918262124,438.9803328526561,424.290716725809,403.79006255072227,409.42814921736044,401.57362665963814,400.77945281723635,429.80922409593353,446.0893587308501,440.8344185181242,405.8344185181242,412.04350365947647,404.8530725144887,411.20079939645757,419.38424661544593,410.948968039209,420.1001844074242,422.20247421882715,420.83878341456295,426.9747005843946,436.7856262978266,437.0766842527461,437.28127516984176,447.1998767537098,448.9584305334702,461.32864864331845,448.6933711271049,465.3477769563346,465.81316312458836,472.5043059736626,473.09569897053706,458.47723422811,436.493975068785,432.04139877120394,418.1365723206344,428.0149459259236,426.6547979595134,428.20706669006506,433.8873157518952,434.23350993860885,436.0616637828609,429.7562945022718,411.95923964812494,404.861983035118,398.9969384557636,412.9811958788179
415.7175307628953,410.55428968442294,420.69369948875755,411.682587225779,412.4618975559253,439.9840800139957,413.3715035507108,431.9318075606318,438.2316729612833,460.4319471478925,460.81274684677504,440.4187111192406,452.5972187492004,463.05779774233054,457.7980540581105,475.4178866097932,464.0014814378545,448.38391999873045,455.07522653868244,445.9282169373813,446.4078408840584,460.16108686817864,457.884278025653,445.2745757460969,449.77246382129096,470.2247429814158,462.87384805735667,473.27019439214564,499.21685737222293,495.12616162228426,487.13684162211075,489.1783772149871,482.5086059727826,484.7211706075878,476.17295990954585,479.81061656534524,471.53003931740113,455.28260850452097,454.4902984202819,453.2985603772397,454.7592353943758,456.0534393859737,458.8124821285814,472.8844882438055,465.74289022566296,465.6648409405121,465.64400324801306,459.89723230870925,457.1179570473473,434.68782358022713,415.09764701738084,416.3970424978147,423.46014940956604,409.7927913165179,404.23486635462626,433.5876950502827,426.14998263265045,415.98926116383217,393.24175642318517,393.53330088327806
543.6152037158204,538.7397712508833,544.8591864704928,555.7964793857618,550.2249016753866,548.8026574649608,552.2748946455149,528.7389369963487,519.9039807254077,511.03533965882366,506.9611061750221,501.2871853554345,497.053059563372,471.3065991135139,500.02250498843256,505.6373302613786,508.63191684764513,497.7513999793009,488.1023915517384,481.47792971992794,481.27378106717777,468.4857880113199,498.6384517334596,493.11996084898317,493.97204918087385,473.3954819011914,455.52602150721765,477.7524175157806,486.8271638188882,481.83737344602866,469.8797017723867,460.3463107422047,456.0343554493036,440.2483129505971,434.8332033705241,448.21606735193814,439.7210642785802,431.7358630555942,430.19893356818284,402.2250510870853,399.6617142931774,407.77583465934464,391.61115382152457,419.2306529482487,423.84366310092105,437.79690904294654,436.60332658983566,442.1511883046008,421.2037382031297,421.9591784780841,429.3919096841248,418.82014516749933,420.3366534342588,410.7587180551205,430.69992436310275,408.68915073186037,427.31577148410344,416.31428257788843,423.41139511654796,408.9397827935676
424.52529414764035,410.0309420449605,426.45025669496346,433.3602405488773,445.39028683966916,446.25792362129084,441.9879881516433,438.9195327221766,433.74028750325084,425.37890527844047,428.38886335407005,441.72049817513874,447.99505350567773,454.5334107210341,454.11138397610733,444.4746195625741,443.08990179827344,457.96050179417495,451.89651334788607,461.34815643980755,437.63821454737496,439.87050876446733,439.1354668033146,425.7833654285457,435.9655090381376,453.8053298734681,446.18838018143276,434.1710183465874,435.5739234945884,443.4503199112252,445.66793753779257,444.51311140670856,445.06047233899477,462.53349577244694,461.3736562549255,471.1431283216696,459.3843046370466,424.3843046370466,426.8195037259578,412.36623472219935,402.86813998086683,434.52933274378574,449.74599210985343,466.6619673564046,463.77715844089164,484.2332069958556,498.99851006683184,505.82988643675543,483.3725292979278,495.50718918816324,507.58395259432626,480.5360198027113,509.5787386493449,501.3630259258234,530.8725950514482,523.2626961795855,516.6772255760947,499.49013702759476,490.13808246922565,504.8335173420178
441.0983936280046,442.56150657449655,456.27334817940545,469.3050119488971,461.1284378125155,455.9697756886918,460.8375343079669,464.8619051970152,490.5370752067975,467.5562158225656,471.63059451993865,458.7766366416729,458.3522511950634,465.50410361856825,450.5801710271687,441.35172213031905,443.2931110711038,441.1334875899572,439.206166600313,440.17922172947874,445.8150528362983,441.8813990058126,433.4291685259138,437.68641777311626,444.9755843273006,444.7952488815117,451.39431336133305,441.62811712070345,442.50822901852695,433.9315026889903,425.7769388138861,432.2953922348156,435.32534881515255,441.0098043955732,452.82158318255193,452.59701054480297,470.136073199573,472.64975471166,477.2065361460774,469.75008996479977,474.1836980629197,465.2955880311911,489.45055537819655,477.08189667373523,473.59587754054866,441.9890450412621,422.9890503348379,418.1460206877364,402.1075180022229,405.7051365621247,405.87829406284413,377.41929943884435,376.158945279893,371.8688841559624,358.15505066624803,374.86305932847523,391.59847199692945,408.03292505542396,396.4341286108939,415.3231634464771
461.7342355429706,465.12562820866316,472.31193852924014,455.5568947223808,455.5952868293834,476.96447391807294,464.12251363777807,483.23130447722957,482.5483258143926,479.20159202533904,459.0940186642204,477.0048206766179,488.83415146567944,489.7485709887899,458.6632708409345,449.0356341777256,471.0084022913675,475.4752371870932,508.3777497677842,491.5563374021181,501.68280173253953,499.3106300379447,485.90387205500343,483.693412234457,468.41043408217223,457.93514085265247,445.14197765788293,457.9350506620288,458.2131347959402,457.49609070385924,447.08293423100474,431.0688746739812,414.73245882348857,407.22391024604684,411.8752221102762,446.8752221102762,449.10646261000073,432.6740171118284,432.5665491345542,422.908237366047,424.6505760722112,412.2571013579991,430.42188219339744,426.70432336466445,437.96719566291154,435.9759716213974,438.73909075986785,441.5660810752035,434.8185501844189,445.3047995159287,443.9437393673441,448.22262821019916,437.1598257224351,439.761786969475,441.91423518923676,427.03590688000173,424.6420608779222,417.36761926386237,406.69682883141473,422.14375053880985
432.3230028456357,431.42733203448597,427.0189417644972,418.14999672061117,394.85960403781996,409.3081675476091,434.4587323306086,446.4557848816819,423.56954592630075,427.07696145166733,431.0452718077833,418.5834533265537,429.00430834811226,434.8112068867436,429.7054313369855,418.01802189096225,417.99955330622754,408.4361767956796,416.29599221528355,411.9785505992927,436.65674237493937,453.7412505829106,438.4616695636713,437.3565922403959,457.29266250426366,462.9540825818292,450.19977643105966,439.1792230564317,434.812855658166,426.1856946330443,431.2382945135338,436.0322012702519,460.6119269840121,468.59662700861475,472.6399590609336,490.34131243383405,476.34374502479096,473.8251628036533,457.92823508593193,471.67558305833575,479.0903042720375,473.51674879316687,458.43720739250364,438.8238266228299,445.10244457476347,446.70851022423415,449.30257652464,449.86373590049874,447.7162455876233,459.45464984729153,458.17299337751194,447.7846889638953,457.9043478751431,448.78286895132396,434.10453311667936,438.3366288049681,448.00973936438106,442.43747890775524,435.03859840090206,418.8695294235724
407.66801659069375,399.23693834542894,404.00488030253473,407.66220458499356,425.7161131616037,413.52552545565106,428.7367431466469,403.3878420988168,415.24736119872045,436.98467989771547,457.0049994666666,463.59070268801037,460.48053492776745,467.75312659601207,458.48547668608245,466.47690123434796,467.2177120956809,464.048119907952,467.5762771276203,470.3380931295712,474.55655953270445,459.0441593777123,472.935229412594,452.28299021189224,451.06279684572576,461.6865779658279,456.8174270895596,474.34422648837796,477.6167565128802,499.7155296208404,502.18224593941653,480.1209767820798,500.43395732748854,497.1688071459729,496.024089310742,506.8943703579424,514.2333122929608,511.39481017066413,503.031983859592,509.394996771169,509.3930833462181,504.06658974550385,498.96855064510487,503.94669653141096,498.38560270821284,499.31333049163146,473.5641226416273,478.91624748018455,485.4913218886927,484.21870021224646,482.58402752702176,473.2859547736751,469.2681129380037,458.2724482429122,458.60272885125715,453.1479462336855,459.4796566157515,443.6118670857966,462.55043607389103,469.8295524423487
482.37940599672913,472.0606957269327,482.94658088955725,491.74693925817604,481.24643866006096,467.1171716319582,451.76042259245224,453.1800872276326,442.7192416076597,423.0250372423246,418.9078267368695,415.7914573199618,416.2219999012763,430.6628026404726,448.2975240746795,457.4121837803065,461.7940557806754,464.89948344494377,470.9863040802075,456.65999692224517,465.73862936761617,472.0637334575692,457.35205259640315,469.99925053121837,449.6709724997265,452.7372500636869,421.9036535295537,401.59380743376414,378.27547555430067,378.1827404320315,385.41013094190185,407.45245336753663,401.3177301120705,410.9945667879944,390.34751177223677,382.43818954843726,386.54178701019384,407.18475402008374,408.19550284556857,418.2487766975033,425.62317691555705,420.7594247116235,422.53656175754935,415.0403153513969,438.52605040045637,422.31709577513544,438.5307195226555,453.5048123290352,445.13949980782616,426.83206941050037,430.402134371545,434.736262013402,456.12590402690665,442.92190657016414,441.3696197829457,433.9346626095769,446.30247820748923,425.12662438697646,440.5914278728358,436.03151794185277
453.2910891980811,468.35649606391615,479.55857284865596,478.33809018017735,467.51410421183505,484.75740579431465,483.60567455589796,464.79546360044014,435.1897310023322,437.79123780297544,423.7781690180595,433.24952669268714,425.99607952396053,454.6030911238872,464.8418914535444,462.6240028556822,444.11122624353936,437.25166217321214,458.8053226310414,447.8026021949567,447.31261373441623,446.8355666118155,446.93141400216837,456.5427206899783,486.67292570768575,486.3689538129718,485.50983956736883,485.59105426898395,474.01415178702155,449.6414380168072,452.38102137954314,453.47849153327337,458.52242514485465,438.13278318345175,432.81635944416007,429.59088947250643,435.50933147243467,413.4890463506036,404.54021534691,410.66577463248444,414.5148663240374,426.39077274991536,420.6828328202013,423.59611106239,420.83517499947527,418.1319751090977,412.4707963414743,401.97767163551407,419.3319698870282,417.9022668160524,420.25878286426064,411.7099323248879,430.123527599922,423.5479054284451,427.1697891086856,434.6749678249112,441.0421152662524,449.5372987899085,428.8179956780811,427.4651037399765
471.9076516345448,456.90127486725487,433.43170818819016,444.95929047104175,458.69356766517325,483.12962574416395,485.9860307147303,458.5211504503686,454.7474130305558,454.99188628560006,457.01684218759004,454.116822464642,460.5515922408964,463.8094284437048,436.30083711479415,447.31399019873953,448.41088008689206,476.6004886234595,467.2575336153275,454.87686111815816,475.151040142306,475.70893838652574,475.4850067799798,481.2443629341294,484.6406077977491,488.84021317015237,490.7922884159872,489.8972966496059,481.7033524052917,472.5824262517947,480.575231905217,487.1042735941249,484.58782284644224,471.49544906272655,452.0121423032353,449.6954684215068,447.681661417014,449.82855597725785,457.78992069098234,462.13087256105575,447.7084358195598,441.3083818196045,454.68427153065005,454.4124392221372,452.6829646150066,465.7707286413006,460.63294331627066,468.3646531973315,480.25314870795967,472.0222045185867,465.6471259543803,441.6910464071833,448.1690778509707,463.8798737819021,468.91632494627487,477.8461653390896,473.3032026931428,461.98575064457077,470.8300708768509,478.6897040181814
436.3256895801923,445.99235168097545,438.11573514954586,459.78087290703974,451.41990132823037,471.2001495249891,478.58834511817474,487.5713373470149,478.47384384151394,481.8822421216503,483.2716060583727,483.0269543751875,465.65154355784875,468.26147371045806,483.0610547178439,488.3243899640297,476.82975967393116,482.3782336715792,472.8673170376382,454.5183711923904,451.2195960428487,471.21097200431,466.388053788743,459.69048144442996,454.4338518793195,456.24383751737577,438.7447264327755,442.3151425106204,446.928912178267,424.03993899071315,419.2172962366893,397.7786853050579,406.95398589386207,400.9993236141475,399.00789743931705,419.4383804833838,430.0851900567585,412.32980932411857,422.89936234605835,428.656052798979,414.2366743685771,434.20542910756296,424.8089860570778,409.6963272093602,421.88210855524517,416.3921968768643,417.52689950922843,420.43381708541557,418.33204170073424,423.18060620442753,433.1931417878452,444.5966271381216,449.3162399939058,448.1304694949726,455.463749005479,450.52445200535465,457.43510774888387,484.92387881391625,477.3153356762941,468.81579816317367
420.57556541669663,414.782496782032,416.194117035084,426.01401409190476,432.032145493864,431.4449707481027,439.6792931515993,447.76766966025815,435.20307550722566,451.94648171791926,461.89987577085486,465.1588061752495,468.37697168206853,475.4518283291635,481.87995364768636,474.26280561804003,489.5050618871548,474.1298052798485,474.8745075814567,468.09116283262387,476.58603434959605,480.6511531607677,496.92771982288315,475.3566003894651,472.0297133909073,459.38066933854327,449.7514564875157,460.55757426981194,467.59798032410424,459.7599892631036,473.0245284842599,469.78528048002903,483.26505300065077,481.1892944289132,487.8965801456061,461.06217562578274,437.67207210754805,449.7880135084022,439.51851974141664,448.6551042093897,469.05125906519504,474.7445623568899,460.8297927049576,438.231232373402,425.7301822966054,430.2178872032855,409.0483059984515,405.6325747280412,408.81973686147273,427.65527755504036,421.66665642526107,452.62542338231555,448.4976311410825,439.9281896410963,446.8818336621494,453.1261174430981,437.50861722869223,443.06913120515316,424.29408741252377,427.620519608929
